,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_dropout_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
322,0.9679208397865295,0.08913591908645713,0.08367186784744263,0.0011212389203497384,tanh,0.6,SGD,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'SGD'}",0.778333306312561,0.7383333444595337,0.7616666555404663,0.7616666555404663,0.7599999904632568,0.014239992661867667,242
323,1.0764369368553162,0.0072603665682885446,0.08289813995361328,0.0006667838595487158,tanh,0.6,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'RMSprop'}",0.7866666913032532,0.75,0.7799999713897705,0.7933333516120911,0.7775000035762787,0.016562179126483206,51
324,0.9343899488449097,0.0030743814498150573,0.08185380697250366,0.0005391031680867184,tanh,0.6,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7400000095367432,0.7666666507720947,0.75,0.7562499940395355,0.01180717816920732,460
325,0.9773929119110107,0.01510103549444423,0.1341484785079956,0.0845132284047277,tanh,0.6,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'Adadelta'}",0.5983333587646484,0.675000011920929,0.5083333253860474,0.6016666889190674,0.595833346247673,0.05908445767270981,514
326,1.0348203778266907,0.014712845535734846,0.08221334218978882,0.0010348705479630929,tanh,0.6,Adam,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'Adam'}",0.8066666722297668,0.7366666793823242,0.7633333206176758,0.7733333110809326,0.7699999958276749,0.025055491875808536,108
327,0.9742023348808289,0.005728389562375743,0.08224910497665405,0.0007017629316617444,tanh,0.6,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'Adamax'}",0.7850000262260437,0.7383333444595337,0.7616666555404663,0.7799999713897705,0.7662499994039536,0.018309641583716344,189
328,1.2438104152679443,0.014007679302990978,0.13378608226776123,0.08706846044807627,tanh,0.6,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.6, 'optimizer': 'Nadam'}",0.7983333468437195,0.7383333444595337,0.7833333611488342,0.7933333516120911,0.7783333510160446,0.02371708496441606,45
329,0.9145742058753967,0.0021627496486964475,0.08188247680664062,0.0008136390059928176,tanh,0.7,SGD,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'SGD'}",0.778333306312561,0.7450000047683716,0.7616666555404663,0.75,0.7587499916553497,0.012822223232954294,252
330,1.1409049034118652,0.09526045394257128,0.08370685577392578,0.001850163943950214,tanh,0.7,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'RMSprop'}",0.800000011920929,0.7566666603088379,0.7683333158493042,0.7983333468437195,0.7808333337306976,0.018800868085794623,36
331,0.9401723146438599,0.005519395498938429,0.08443981409072876,0.0026256172115095705,tanh,0.7,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7416666746139526,0.7649999856948853,0.7433333396911621,0.754583328962326,0.012154948529639066,474
332,1.1311666369438171,0.18521643489899092,0.10049265623092651,0.03041365154241731,tanh,0.7,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'Adadelta'}",0.5433333516120911,0.3016666769981384,0.628333330154419,0.43666666746139526,0.4775000065565109,0.12213664703318805,554
333,1.0324102640151978,0.005189651927745084,0.08304059505462646,0.0012243978005281103,tanh,0.7,Adam,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'Adam'}",0.8133333325386047,0.7366666793823242,0.7883333563804626,0.7699999809265137,0.7770833373069763,0.02794774256920348,53
334,1.0835278630256653,0.06767299709231692,0.08616673946380615,0.00477495820544658,tanh,0.7,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'Adamax'}",0.7799999713897705,0.7383333444595337,0.7699999809265137,0.7866666913032532,0.7687499970197678,0.018535810409250487,128
335,1.3533996939659119,0.02470259800902253,0.08754444122314453,0.004012647421182675,tanh,0.7,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.7, 'optimizer': 'Nadam'}",0.7900000214576721,0.7549999952316284,0.7699999809265137,0.7766666412353516,0.7729166597127914,0.0126037443960008,72
336,0.9219590425491333,0.010331562018993625,0.1354973316192627,0.08698242346065771,tanh,0.8,SGD,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'SGD'}",0.7699999809265137,0.7433333396911621,0.7799999713897705,0.746666669845581,0.7599999904632568,0.01545601608580654,242
337,1.0768771171569824,0.007762784046702108,0.08315181732177734,0.0006363028967604124,tanh,0.8,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'RMSprop'}",0.7883333563804626,0.7250000238418579,0.7733333110809326,0.7766666412353516,0.7658333331346512,0.02422406049500363,197
338,0.9374740123748779,0.011855391559405416,0.08438551425933838,0.0013875484509567873,tanh,0.8,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'Adagrad'}",0.7649999856948853,0.7433333396911621,0.7749999761581421,0.75,0.7583333253860474,0.012416375180270044,255
339,0.9693421125411987,0.003970903122181206,0.13436704874038696,0.08831890739150232,tanh,0.8,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'Adadelta'}",0.4883333444595337,0.41499999165534973,0.57833331823349,0.5550000071525574,0.5091666653752327,0.06361232346396241,536
340,1.0290563702583313,0.009239218063731047,0.08300924301147461,0.0005776464210611388,tanh,0.8,Adam,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'Adam'}",0.7883333563804626,0.7416666746139526,0.7749999761581421,0.7766666412353516,0.7704166620969772,0.017375548346277706,101
341,0.9708555340766907,0.0038297623249523606,0.08260703086853027,0.0008576861925408194,tanh,0.8,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'Adamax'}",0.7950000166893005,0.7450000047683716,0.7716666460037231,0.7716666460037231,0.7708333283662796,0.017697303955588946,95
342,1.312118649482727,0.10139053349182281,0.08252781629562378,0.00048655418296236514,tanh,0.8,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.8, 'optimizer': 'Nadam'}",0.7833333611488342,0.7450000047683716,0.7883333563804626,0.7816666960716248,0.7745833545923233,0.0172552417922172,63
343,0.9076668620109558,0.007267998444791162,0.08345717191696167,0.0023991926292873966,tanh,0.9,SGD,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'SGD'}",0.7683333158493042,0.746666669845581,0.7683333158493042,0.7483333349227905,0.757916659116745,0.010433310071301423,261
344,1.0837876200675964,0.008775870806555789,0.08209222555160522,0.0009441605173650082,tanh,0.9,RMSprop,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'RMSprop'}",0.7799999713897705,0.7383333444595337,0.7633333206176758,0.7883333563804626,0.7674999982118607,0.019094063444639882,164
345,0.9869088530540466,0.091754515451295,0.08305281400680542,0.0007311642543851039,tanh,0.9,Adagrad,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'Adagrad'}",0.7733333110809326,0.7416666746139526,0.7616666555404663,0.746666669845581,0.7558333277702332,0.012499988079071045,465
346,0.9727120995521545,0.007999320757483056,0.08365070819854736,0.0006158441085295144,tanh,0.9,Adadelta,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'Adadelta'}",0.7049999833106995,0.6183333396911621,0.7149999737739563,0.5866666436195374,0.6562499850988388,0.055017353865347375,479
347,1.0352963209152222,0.004226475863167496,0.08248120546340942,0.0010529832915670795,tanh,0.9,Adam,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'Adam'}",0.7866666913032532,0.7450000047683716,0.7733333110809326,0.7683333158493042,0.7683333307504654,0.015046228878447004,139
348,1.028690755367279,0.07807977559853709,0.08303844928741455,0.0010012500923313717,tanh,0.9,Adamax,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'Adamax'}",0.7850000262260437,0.7433333396911621,0.7699999809265137,0.7666666507720947,0.7662499994039536,0.014924583394546517,189
349,1.2465128898620605,0.00486361455232189,0.0820235013961792,0.0011140953575818132,tanh,0.9,Nadam,"{'activation': 'tanh', 'dropout_rate': 0.9, 'optimizer': 'Nadam'}",0.7916666865348816,0.7433333396911621,0.7649999856948853,0.7749999761581421,0.7687499970197678,0.017495041813745067,128
350,0.912502110004425,0.002654781303931282,0.0838136076927185,0.0014772644725253186,sigmoid,0.0,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
351,1.1220273971557617,0.08700923741105782,0.08419817686080933,0.0023755181912698633,sigmoid,0.0,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'RMSprop'}",0.7816666960716248,0.7433333396911621,0.7649999856948853,0.7799999713897705,0.7674999982118607,0.015388486802959183,164
352,0.9389668703079224,0.005042783215351469,0.08258652687072754,0.0011400677243459316,sigmoid,0.0,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
353,0.9644758701324463,0.012239514059400202,0.08269023895263672,0.0007961790775901457,sigmoid,0.0,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'Adadelta'}",0.7683333158493042,0.7433333396911621,0.23333333432674408,0.7483333349227905,0.6233333311975002,0.2253608196193466,497
354,1.075416624546051,0.08624857779366388,0.08527910709381104,0.006243359520638294,sigmoid,0.0,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'Adam'}",0.7766666412353516,0.7283333539962769,0.7516666650772095,0.7699999809265137,0.7566666603088379,0.018745351921692258,276
355,0.984799325466156,0.011259566108404999,0.08340376615524292,0.000923866939146303,sigmoid,0.0,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'Adamax'}",0.7850000262260437,0.7483333349227905,0.7666666507720947,0.7483333349227905,0.7620833367109299,0.015201204923155515,228
356,1.2571918964385986,0.01590035837872183,0.13064497709274292,0.0833667443336243,sigmoid,0.0,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.0, 'optimizer': 'Nadam'}",0.7766666412353516,0.721666693687439,0.7649999856948853,0.7816666960716248,0.7612500041723251,0.02364008691188787,234
357,0.9144176840782166,0.006237492833022119,0.08219295740127563,0.0007656219080757171,sigmoid,0.1,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
358,1.0745624899864197,0.013818073590174791,0.08269304037094116,0.0010622103241880226,sigmoid,0.1,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'RMSprop'}",0.7850000262260437,0.7333333492279053,0.7716666460037231,0.7816666960716248,0.7679166793823242,0.0205607190570394,150
359,0.990695595741272,0.09131399312449447,0.08396440744400024,0.0011545975030606034,sigmoid,0.1,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
360,0.9562017321586609,0.005537177112724979,0.08383673429489136,0.0013101993320289835,sigmoid,0.1,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'Adadelta'}",0.2316666692495346,0.25999999046325684,0.7666666507720947,0.7483333349227905,0.5016666613519192,0.25611141022849254,537
361,1.024015486240387,0.015532500816704953,0.0828094482421875,0.0012453242466621,sigmoid,0.1,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'Adam'}",0.7749999761581421,0.7366666793823242,0.7666666507720947,0.778333306312561,0.7641666531562805,0.016435886761598663,214
362,1.0247129797935486,0.09045579014240016,0.08290082216262817,0.0008562836273725348,sigmoid,0.1,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7699999809265137,0.7483333349227905,0.7574999928474426,0.011814527798409054,266
363,1.2494550943374634,0.007831264773801645,0.08294862508773804,0.0014079987115985675,sigmoid,0.1,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.1, 'optimizer': 'Nadam'}",0.7733333110809326,0.7300000190734863,0.7633333206176758,0.7866666913032532,0.763333335518837,0.02094967176742135,221
364,0.9097111225128174,0.006049745976504712,0.08260619640350342,0.001970176436527062,sigmoid,0.2,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
365,1.1291254162788391,0.09005030923699521,0.08299577236175537,0.0014811993410877187,sigmoid,0.2,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'RMSprop'}",0.7866666913032532,0.7400000095367432,0.7733333110809326,0.7833333611488342,0.7708333432674408,0.018465438426120504,89
366,0.9405098557472229,0.003988672935254129,0.08392882347106934,0.0010457000692126487,sigmoid,0.2,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
367,0.9579452276229858,0.008820938094052976,0.08351469039916992,0.0017707407498493623,sigmoid,0.2,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'Adadelta'}",0.2316666692495346,0.2566666603088379,0.7666666507720947,0.7483333349227905,0.5008333288133144,0.2569005939644408,540
368,1.0830952525138855,0.08962509583533784,0.08282655477523804,0.001158236750252191,sigmoid,0.2,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'Adam'}",0.7866666913032532,0.7283333539962769,0.7683333158493042,0.7716666460037231,0.7637500017881393,0.021582363300646515,218
369,0.9794798493385315,0.00965343928211915,0.08295106887817383,0.00117317874386489,sigmoid,0.2,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'Adamax'}",0.7683333158493042,0.7450000047683716,0.7666666507720947,0.7483333349227905,0.7570833265781403,0.010499659293696844,270
370,1.312401294708252,0.07540968712949292,0.08297854661941528,0.0009784839853901218,sigmoid,0.2,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.2, 'optimizer': 'Nadam'}",0.7799999713897705,0.7283333539962769,0.7683333158493042,0.7850000262260437,0.7654166668653488,0.02224780702307095,200
371,0.9145820736885071,0.005673538229766988,0.0845259428024292,0.002257085547127606,sigmoid,0.3,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
372,1.0855181217193604,0.007275725516280459,0.08340293169021606,0.000867567607570478,sigmoid,0.3,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'RMSprop'}",0.7866666913032532,0.7300000190734863,0.753333330154419,0.7816666960716248,0.7629166841506958,0.022863580758515505,226
373,0.9400741457939148,0.008896561997209323,0.08262699842453003,0.0010499669375478617,sigmoid,0.3,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
374,1.0212786793708801,0.09207663036495281,0.08331549167633057,0.001085092557409458,sigmoid,0.3,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'Adadelta'}",0.7683333158493042,0.7433333396911621,0.23333333432674408,0.7483333349227905,0.6233333311975002,0.2253608196193466,497
375,1.0318729877471924,0.014424536301493355,0.0832933783531189,0.000759664794042372,sigmoid,0.3,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'Adam'}",0.7749999761581421,0.7450000047683716,0.7666666507720947,0.7666666507720947,0.7633333206176758,0.011118042783769981,223
376,0.9668729305267334,0.010239069281692159,0.08254468441009521,0.00062052230095956,sigmoid,0.3,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
377,2.153265416622162,0.4140378855921762,0.1634332537651062,0.047870697882502956,sigmoid,0.3,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.3, 'optimizer': 'Nadam'}",0.7833333611488342,0.7266666889190674,0.7583333253860474,0.7683333158493042,0.7591666728258133,0.02076655719369642,249
378,0.9035528302192688,0.006637769064054178,0.08218860626220703,0.0007097229950197649,sigmoid,0.4,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
379,1.127021312713623,0.09187941878439475,0.08290398120880127,0.0003711930925540998,sigmoid,0.4,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'RMSprop'}",0.7850000262260437,0.7433333396911621,0.7733333110809326,0.7699999809265137,0.767916664481163,0.015246814208510822,154
380,0.9356223344802856,0.010313919836012408,0.0816488265991211,0.0007828454893596164,sigmoid,0.4,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
381,0.963860273361206,0.0018648774884366605,0.08299201726913452,0.0007736685899629581,sigmoid,0.4,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'Adadelta'}",0.7683333158493042,0.7433333396911621,0.23333333432674408,0.7483333349227905,0.6233333311975002,0.2253608196193466,497
382,1.0799640417099,0.08459506329113237,0.08267176151275635,0.0005136277877756624,sigmoid,0.4,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'Adam'}",0.7866666913032532,0.7266666889190674,0.7733333110809326,0.7716666460037231,0.7645833343267441,0.022649956135914983,208
383,0.9813071489334106,0.01260813187178619,0.08219349384307861,0.0012490592411003253,sigmoid,0.4,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
384,1.2331169843673706,0.00965767967632453,0.08316397666931152,0.0010553919347137848,sigmoid,0.4,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.4, 'optimizer': 'Nadam'}",0.7850000262260437,0.7383333444595337,0.7599999904632568,0.7616666555404663,0.7612500041723251,0.01651493999822153,234
385,0.9286019802093506,0.010525595103563412,0.13266253471374512,0.08660127499382905,sigmoid,0.5,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
386,1.0662305355072021,0.007327975304581176,0.08356106281280518,0.0005104768805686894,sigmoid,0.5,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'RMSprop'}",0.7850000262260437,0.7483333349227905,0.7666666507720947,0.7766666412353516,0.7691666632890701,0.013667687116799427,122
387,0.9428108334541321,0.00393460799009115,0.08301293849945068,0.001026148876670053,sigmoid,0.5,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
388,1.0196839570999146,0.08638113032863495,0.08268135786056519,0.0008841774683658698,sigmoid,0.5,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'Adadelta'}",0.7683333158493042,0.2566666603088379,0.7666666507720947,0.7483333349227905,0.6349999904632568,0.2185717506721193,484
389,1.024576723575592,0.009537683487332914,0.08303380012512207,0.0009340581029706424,sigmoid,0.5,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'Adam'}",0.7883333563804626,0.7383333444595337,0.7649999856948853,0.7683333158493042,0.7650000005960464,0.017795132988003948,204
390,0.994954526424408,0.012545819858013028,0.08353608846664429,0.0014519256060571489,sigmoid,0.5,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
391,1.3805513381958008,0.12237498498339283,0.0900467038154602,0.002933272748074519,sigmoid,0.5,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.5, 'optimizer': 'Nadam'}",0.7799999713897705,0.7433333396911621,0.7633333206176758,0.7683333158493042,0.7637499868869781,0.013248414944968756,220
392,1.0016664266586304,0.014565209497092791,0.08803904056549072,0.003823928528357676,sigmoid,0.6,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
393,1.179563820362091,0.022382730293445202,0.13582003116607666,0.0859421221100877,sigmoid,0.6,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'RMSprop'}",0.7866666913032532,0.746666669845581,0.7683333158493042,0.7666666507720947,0.7670833319425583,0.014160544993018501,170
394,1.03664630651474,0.013685356144688153,0.08774745464324951,0.0019296142354540556,sigmoid,0.6,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
395,1.0437309741973877,0.01455581239994675,0.09113550186157227,0.005587002649652224,sigmoid,0.6,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'Adadelta'}",0.2316666692495346,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.6224999986588955,0.2258148798125672,502
396,1.1667180061340332,0.10614753505412808,0.08669775724411011,0.0019102067199777673,sigmoid,0.6,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'Adam'}",0.7799999713897705,0.7400000095367432,0.7666666507720947,0.7483333349227905,0.7587499916553497,0.015606919116341255,252
397,1.038421094417572,0.0369888415884657,0.08562994003295898,0.0023363017402614097,sigmoid,0.6,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
398,1.2577663660049438,0.015105851646702398,0.08350628614425659,0.0013228363938491592,sigmoid,0.6,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.6, 'optimizer': 'Nadam'}",0.7699999809265137,0.7400000095367432,0.7649999856948853,0.7483333349227905,0.7558333277702332,0.012162088000756665,465
399,0.9182184338569641,0.0063764625749000905,0.13619405031204224,0.08815962853568203,sigmoid,0.7,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
400,1.0821861624717712,0.010671857215552022,0.08281809091567993,0.00111071172955198,sigmoid,0.7,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'RMSprop'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
401,0.9361109137535095,0.0036769267810037756,0.08536690473556519,0.002733356594625396,sigmoid,0.7,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
402,1.0207114815711975,0.0861896458726011,0.0827634334564209,0.0006205682509991297,sigmoid,0.7,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'Adadelta'}",0.7683333158493042,0.2566666603088379,0.7666666507720947,0.2516666650772095,0.5108333230018616,0.25667342427624223,533
403,1.0215335488319397,0.00485033552254178,0.08304476737976074,0.0007209169145149608,sigmoid,0.7,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'Adam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
404,0.9789198637008667,0.007473909522629642,0.08378636837005615,0.0014030175818570212,sigmoid,0.7,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
405,1.2923214435577393,0.08399372077497494,0.08268946409225464,0.0012599382855599044,sigmoid,0.7,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.7, 'optimizer': 'Nadam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
406,0.9137160181999207,0.008479621694114987,0.08301341533660889,0.0010116830276779907,sigmoid,0.8,SGD,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'SGD'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
407,1.1325448155403137,0.09034471332883603,0.08471614122390747,0.0012255910638704418,sigmoid,0.8,RMSprop,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'RMSprop'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
408,0.9365473985671997,0.012479944768748235,0.08547466993331909,0.0005546166139480097,sigmoid,0.8,Adagrad,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'Adagrad'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
409,0.9656354784965515,0.010342885384789837,0.08260512351989746,0.0007733097332948397,sigmoid,0.8,Adadelta,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'Adadelta'}",0.2316666692495346,0.7433333396911621,0.23333333432674408,0.7483333349227905,0.48916666954755783,0.2566734317266265,549
410,1.0893977284431458,0.038876970390922104,0.09256428480148315,0.003712568492826727,sigmoid,0.8,Adam,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'Adam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
411,1.0400060415267944,0.08410703277468763,0.0841105580329895,0.0006621052509896625,sigmoid,0.8,Adamax,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'Adamax'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
412,1.276368498802185,0.006975331485309794,0.08414548635482788,0.0009319968796099163,sigmoid,0.8,Nadam,"{'activation': 'sigmoid', 'dropout_rate': 0.8, 'optimizer': 'Nadam'}",0.7683333158493042,0.7433333396911621,0.7666666507720947,0.7483333349227905,0.7566666603088379,0.010992411148703914,276
